account_id,customer_id,branch_id,account_type,balance,opened_date,status
2776,2776,2,Fixed Deposit,460079.57,2022-03-14,Inactive
2777,2777,5,Current,392247.26,2024-07-31,Active
2778,2778,5,Savings,169833.63,2021-11-28,Inactive
2779,2779,2,Savings,480233.15,2020-10-05,Inactive
2780,2780,2,Current,21753.6,2016-11-04,Active
2781,2781,4,Fixed Deposit,354111.08,2022-07-27,Closed
2782,2782,1,Fixed Deposit,46385.78,2016-06-05,Closed
2783,2783,3,Fixed Deposit,281935.35,2016-12-02,Closed
2784,2784,5,Fixed Deposit,197698.27,2022-12-15,Closed
2785,2785,2,Current,160837.89,2021-06-06,Inactive
2786,2786,2,Current,472179.39,2016-02-15,Inactive
2787,2787,4,Current,189156.41,2022-01-06,Inactive
2788,2788,1,Current,53054.93,2015-08-26,Closed
2789,2789,4,Fixed Deposit,195015.52,2020-06-18,Inactive
2790,2790,3,Fixed Deposit,349751.93,2018-05-25,Closed
2791,2791,1,Savings,473443.15,2022-06-23,Inactive
2792,2792,5,Fixed Deposit,450237.9,2020-10-10,Closed
2793,2793,2,Fixed Deposit,157513.16,2017-05-11,Active
2794,2794,5,Savings,24556.57,2020-08-25,Inactive
2795,2795,4,Savings,176531.04,2024-02-23,Closed
2796,2796,1,Fixed Deposit,436978.9,2017-03-14,Closed
2797,2797,5,Fixed Deposit,424761.18,2022-12-16,Closed
2798,2798,3,Fixed Deposit,349892.37,2015-09-23,Active
2799,2799,1,Current,475032.19,2016-06-14,Active
2800,2800,3,Savings,357303.25,2020-04-25,Inactive
2801,2801,2,Fixed Deposit,320570.15,2017-06-05,Active
2802,2802,1,Current,103808.89,2022-04-29,Closed
2803,2803,1,Current,3364.65,2023-01-05,Active
2804,2804,3,Savings,493555.66,2021-03-13,Active
2805,2805,3,Current,23333.64,2016-09-06,Active
2806,2806,5,Savings,311260.11,2015-09-14,Inactive
2807,2807,4,Fixed Deposit,285699.33,2019-02-20,Closed
2808,2808,3,Savings,470196.12,2019-10-01,Closed
2809,2809,3,Current,345450.35,2023-12-04,Inactive
2810,2810,4,Current,139765.26,2018-02-24,Active
2811,2811,4,Current,300464.68,2016-08-05,Closed
2812,2812,4,Savings,348304.88,2018-08-25,Inactive
2813,2813,2,Fixed Deposit,345060.19,2019-11-24,Active
2814,2814,1,Savings,80302.99,2017-11-10,Inactive
2815,2815,1,Savings,268932.91,2022-03-30,Active
2816,2816,3,Fixed Deposit,357796.66,2017-03-25,Closed
2817,2817,4,Current,268593.78,2018-02-17,Inactive
2818,2818,5,Current,55137.53,2024-10-10,Active
2819,2819,4,Savings,475154.33,2025-04-28,Closed
2820,2820,4,Savings,64430.4,2019-06-15,Active
2821,2821,4,Current,55562.6,2022-09-06,Active
2822,2822,1,Current,93054.69,2025-02-28,Closed
2823,2823,1,Savings,218538.37,2015-08-23,Inactive
2824,2824,4,Fixed Deposit,72236.6,2021-05-03,Closed
2825,2825,1,Fixed Deposit,466874.18,2024-06-20,Active
2826,2826,2,Fixed Deposit,159642.73,2024-10-23,Closed
2827,2827,1,Savings,171332.4,2024-06-09,Inactive
2828,2828,2,Current,231555.68,2020-03-10,Closed
2829,2829,1,Current,190637.14,2021-09-29,Inactive
2830,2830,5,Savings,113392.56,2022-10-04,Closed
2831,2831,2,Current,329348.1,2024-07-08,Inactive
2832,2832,1,Current,35622.06,2023-08-19,Active
2833,2833,5,Fixed Deposit,144615.46,2018-02-21,Active
2834,2834,2,Fixed Deposit,482124.09,2016-01-04,Active
2835,2835,1,Fixed Deposit,33500.54,2022-10-31,Closed
2836,2836,5,Savings,309674.53,2022-01-03,Active
2837,2837,3,Current,20176.58,2022-07-22,Active
2838,2838,2,Savings,191225.48,2024-03-15,Closed
2839,2839,1,Current,384579.02,2018-09-16,Active
2840,2840,2,Fixed Deposit,18562.42,2018-07-08,Closed
2841,2841,1,Savings,324782.45,2018-03-19,Inactive
2842,2842,5,Fixed Deposit,193641.32,2019-01-23,Closed
2843,2843,5,Current,225385.93,2015-11-10,Closed
2844,2844,2,Fixed Deposit,245790.61,2015-12-28,Inactive
2845,2845,3,Fixed Deposit,228037.16,2023-03-14,Active
2846,2846,4,Fixed Deposit,439842.71,2023-01-11,Active
2847,2847,2,Current,318909.51,2021-05-30,Active
2848,2848,4,Current,441086.81,2016-04-14,Inactive
2849,2849,1,Current,402919.79,2023-12-29,Active
2850,2850,1,Current,205775.35,2024-03-17,Closed
2851,2851,2,Current,63387.09,2019-12-01,Closed
2852,2852,3,Savings,470998.67,2023-04-12,Inactive
2853,2853,4,Current,366991.2,2020-12-19,Inactive
2854,2854,4,Current,182416.57,2016-06-28,Inactive
2855,2855,4,Savings,361930.55,2024-06-27,Active
2856,2856,2,Savings,356582.34,2025-04-11,Closed
2857,2857,2,Fixed Deposit,330003.66,2021-12-18,Closed
2858,2858,3,Current,274554.55,2017-05-16,Inactive
2859,2859,3,Fixed Deposit,154142.59,2016-08-22,Inactive
2860,2860,2,Current,55216.44,2021-12-11,Closed
2861,2861,4,Current,452433.36,2019-02-13,Closed
2862,2862,4,Savings,100505.46,2020-11-17,Inactive
2863,2863,5,Savings,330166.08,2017-09-25,Closed
2864,2864,4,Savings,471656.44,2024-10-14,Active
2865,2865,2,Current,284129.06,2019-05-17,Active
2866,2866,3,Fixed Deposit,340634.45,2018-05-18,Active
2867,2867,4,Fixed Deposit,391147.6,2022-11-06,Active
2868,2868,2,Current,158928.85,2016-02-01,Active
2869,2869,2,Current,158791.09,2021-06-23,Closed
2870,2870,5,Fixed Deposit,314414.72,2019-11-25,Active
2871,2871,1,Savings,43789.28,2022-06-07,Active
2872,2872,1,Current,426447.86,2022-01-29,Inactive
2873,2873,3,Savings,372048.57,2018-06-16,Active
2874,2874,3,Savings,182107.09,2017-01-17,Inactive
2875,2875,5,Current,238068.58,2015-11-10,Closed
2876,2876,2,Current,152317.0,2019-12-04,Closed
2877,2877,2,Savings,82465.12,2015-09-25,Active
2878,2878,5,Fixed Deposit,205430.27,2021-01-19,Closed
2879,2879,5,Fixed Deposit,235314.27,2020-04-06,Inactive
2880,2880,2,Savings,332270.68,2017-12-12,Active
2881,2881,4,Savings,378081.08,2022-09-11,Active
2882,2882,4,Current,190305.51,2019-04-26,Active
2883,2883,1,Fixed Deposit,344372.63,2015-09-23,Inactive
2884,2884,4,Fixed Deposit,286383.21,2017-04-01,Inactive
2885,2885,1,Current,473355.43,2016-01-15,Closed
2886,2886,3,Current,493919.83,2018-03-22,Inactive
2887,2887,1,Savings,68336.76,2021-06-04,Inactive
2888,2888,4,Savings,56374.94,2018-04-18,Closed
2889,2889,2,Fixed Deposit,161028.59,2020-07-05,Closed
2890,2890,1,Current,301803.47,2019-07-29,Inactive
2891,2891,1,Fixed Deposit,445632.8,2025-02-09,Inactive
2892,2892,2,Current,425775.16,2019-05-25,Active
2893,2893,5,Current,491036.16,2022-03-09,Active
2894,2894,4,Current,453002.51,2022-05-03,Active
2895,2895,2,Fixed Deposit,154011.42,2017-07-16,Inactive
2896,2896,4,Current,21187.41,2021-07-18,Closed
2897,2897,4,Fixed Deposit,41041.85,2019-01-16,Closed
2898,2898,1,Savings,436147.97,2019-02-17,Closed
2899,2899,1,Fixed Deposit,287252.65,2021-05-06,Inactive
2900,2900,4,Savings,452362.88,2019-10-19,Inactive
2901,2901,4,Savings,347948.85,2017-07-17,Inactive
2902,2902,4,Current,184030.16,2018-02-07,Closed
2903,2903,4,Current,353932.98,2023-02-03,Active
2904,2904,3,Fixed Deposit,131532.38,2015-11-24,Active
2905,2905,4,Current,134069.59,2015-12-20,Inactive
2906,2906,1,Fixed Deposit,456757.51,2020-04-06,Closed
2907,2907,1,Savings,405566.79,2018-01-20,Active
2908,2908,2,Savings,89376.5,2024-03-21,Active
2909,2909,2,Fixed Deposit,400927.07,2021-01-09,Active
2910,2910,1,Savings,361830.45,2018-01-01,Closed
2911,2911,3,Fixed Deposit,36121.0,2016-09-08,Closed
2912,2912,4,Fixed Deposit,436827.32,2017-07-06,Closed
2913,2913,1,Fixed Deposit,61867.22,2022-04-30,Closed
2914,2914,2,Savings,459083.08,2024-05-15,Active
2915,2915,2,Savings,359408.95,2016-03-02,Active
2916,2916,1,Current,396004.77,2016-08-23,Active
2917,2917,2,Savings,358772.61,2024-06-06,Inactive
2918,2918,3,Fixed Deposit,265137.41,2016-05-06,Inactive
2919,2919,2,Fixed Deposit,493976.86,2024-11-03,Closed
2920,2920,2,Current,144743.68,2015-10-13,Closed
2921,2921,5,Savings,221815.65,2018-06-19,Closed
2922,2922,1,Savings,88749.61,2019-12-04,Active
2923,2923,3,Savings,439210.15,2021-11-23,Closed
2924,2924,2,Fixed Deposit,62881.14,2022-12-01,Active
2925,2925,2,Savings,424459.54,2019-07-14,Active
2926,2926,2,Current,318013.17,2018-11-01,Closed
2927,2927,3,Fixed Deposit,206728.71,2021-05-05,Closed
2928,2928,3,Savings,213835.13,2021-02-27,Inactive
2929,2929,2,Fixed Deposit,4484.55,2018-03-29,Closed
2930,2930,3,Current,377394.25,2022-07-13,Active
2931,2931,1,Savings,247467.6,2017-08-04,Closed
2932,2932,1,Fixed Deposit,378069.41,2023-10-24,Inactive
2933,2933,1,Fixed Deposit,382452.47,2016-06-30,Closed
2934,2934,4,Savings,488606.66,2018-12-14,Closed
2935,2935,1,Current,294481.17,2022-02-25,Inactive
2936,2936,5,Fixed Deposit,479688.75,2023-02-06,Closed
2937,2937,3,Fixed Deposit,420022.86,2015-10-11,Inactive
2938,2938,3,Fixed Deposit,405671.72,2018-02-26,Inactive
2939,2939,4,Current,381942.83,2018-03-15,Inactive
2940,2940,5,Fixed Deposit,95952.24,2018-11-29,Closed
2941,2941,2,Savings,345741.44,2017-04-11,Inactive
2942,2942,4,Current,162859.52,2019-10-21,Inactive
2943,2943,4,Current,226636.03,2022-07-12,Active
2944,2944,4,Current,474867.42,2019-12-27,Active
2945,2945,3,Current,494891.3,2018-12-13,Closed
2946,2946,2,Current,183489.31,2021-05-12,Inactive
2947,2947,2,Savings,296875.64,2018-06-17,Active
2948,2948,2,Savings,9178.29,2017-09-10,Inactive
2949,2949,2,Current,169320.29,2016-08-14,Active
2950,2950,4,Current,79999.85,2016-11-14,Closed
2951,2951,3,Savings,95783.08,2017-01-17,Closed
2952,2952,4,Current,218118.68,2017-06-07,Active
2953,2953,4,Fixed Deposit,30820.45,2017-01-29,Active
2954,2954,1,Current,353306.03,2022-12-02,Closed
2955,2955,3,Savings,118341.06,2024-08-21,Inactive
2956,2956,2,Current,245762.93,2018-08-16,Inactive
2957,2957,2,Current,315599.06,2016-10-10,Closed
2958,2958,5,Current,306201.75,2024-03-09,Closed
2959,2959,2,Fixed Deposit,141666.66,2021-09-06,Closed
2960,2960,3,Fixed Deposit,432184.67,2018-04-17,Inactive
2961,2961,5,Current,32499.37,2015-11-14,Inactive
2962,2962,3,Current,123808.82,2022-10-04,Inactive
2963,2963,2,Current,317301.84,2025-05-30,Inactive
2964,2964,3,Fixed Deposit,171037.91,2022-06-12,Inactive
2965,2965,2,Savings,482771.48,2024-04-13,Closed
2966,2966,5,Savings,354344.34,2023-02-03,Closed
2967,2967,2,Savings,244805.37,2020-06-18,Inactive
2968,2968,1,Current,255969.27,2018-02-26,Active
2969,2969,4,Savings,312179.89,2021-07-22,Active
2970,2970,5,Current,231881.94,2022-09-03,Closed
2971,2971,3,Savings,225292.98,2015-09-02,Active
2972,2972,3,Fixed Deposit,72398.6,2023-04-12,Active
2973,2973,4,Savings,112443.33,2020-05-30,Active
2974,2974,3,Current,412593.55,2019-08-21,Inactive
2975,2975,5,Savings,392058.45,2017-10-10,Inactive
2976,2976,4,Current,302780.74,2021-12-29,Closed
2977,2977,2,Fixed Deposit,94909.33,2022-11-03,Closed
2978,2978,5,Savings,148514.17,2016-01-13,Active
2979,2979,2,Fixed Deposit,399625.4,2020-08-02,Inactive
2980,2980,2,Current,212072.67,2022-03-25,Active
2981,2981,3,Current,102915.77,2016-06-22,Inactive
2982,2982,1,Savings,326165.85,2016-12-21,Inactive
2983,2983,1,Current,233004.8,2019-02-02,Active
2984,2984,4,Fixed Deposit,191627.71,2024-02-23,Active
2985,2985,5,Current,379472.32,2024-06-12,Active
2986,2986,3,Current,138698.78,2020-12-22,Closed
2987,2987,5,Current,143096.63,2021-11-02,Closed
2988,2988,2,Current,478096.67,2025-03-16,Active
2989,2989,1,Current,276734.99,2019-09-16,Inactive
2990,2990,2,Current,416070.37,2025-05-01,Inactive
2991,2991,5,Savings,314816.28,2017-10-20,Closed
2992,2992,3,Current,89821.22,2015-08-16,Closed
2993,2993,1,Fixed Deposit,142171.55,2024-01-27,Closed
2994,2994,5,Savings,441746.55,2021-05-30,Active
2995,2995,2,Current,32875.07,2022-01-01,Active
2996,2996,2,Savings,52024.36,2021-12-29,Active
2997,2997,2,Savings,377575.12,2022-04-25,Inactive
2998,2998,3,Savings,206908.25,2024-09-09,Active
2999,2999,4,Current,273010.58,2018-07-09,Closed
3000,3000,4,Fixed Deposit,395074.62,2017-11-22,Closed
3001,3001,2,Fixed Deposit,411600.13,2017-10-20,Active
3002,3002,4,Savings,58509.32,2022-07-30,Inactive
3003,3003,2,Savings,29200.58,2017-11-10,Closed
3004,3004,5,Savings,27189.07,2019-08-02,Closed
3005,3005,2,Current,22155.02,2023-08-02,Active
3006,3006,2,Savings,477256.09,2022-05-17,Active
3007,3007,5,Current,162152.18,2020-01-26,Closed
3008,3008,4,Savings,255613.23,2021-05-20,Inactive
3009,3009,4,Savings,335151.39,2022-05-29,Closed
3010,3010,4,Fixed Deposit,34912.81,2020-12-13,Active
3011,3011,5,Savings,105209.47,2025-03-31,Closed
3012,3012,4,Savings,175341.39,2020-02-03,Active
3013,3013,5,Current,255065.17,2017-10-24,Active
3014,3014,4,Savings,76975.67,2017-02-25,Active
3015,3015,5,Current,133557.71,2022-04-09,Inactive
3016,3016,5,Current,80771.8,2017-08-10,Active
3017,3017,5,Current,167908.38,2016-04-27,Inactive
3018,3018,3,Current,60464.66,2023-10-30,Inactive
3019,3019,4,Savings,223326.18,2020-08-21,Closed
3020,3020,5,Current,103090.44,2025-05-15,Active
3021,3021,1,Current,402513.27,2023-11-13,Closed
3022,3022,2,Savings,380119.88,2015-08-26,Closed
3023,3023,3,Fixed Deposit,337428.96,2017-02-01,Closed
3024,3024,3,Current,232426.11,2021-04-08,Closed
3025,3025,2,Fixed Deposit,445213.05,2024-09-16,Inactive
3026,3026,2,Fixed Deposit,12882.45,2017-02-03,Active
3027,3027,2,Savings,430318.65,2021-02-19,Active
3028,3028,4,Fixed Deposit,194897.29,2017-04-02,Inactive
3029,3029,4,Current,301304.68,2021-04-30,Active
3030,3030,4,Current,280854.1,2023-12-29,Inactive
3031,3031,2,Savings,308568.79,2020-02-15,Active
3032,3032,1,Fixed Deposit,25963.99,2022-08-13,Active
3033,3033,3,Savings,152419.83,2024-10-07,Inactive
3034,3034,5,Savings,49519.1,2025-03-15,Inactive
3035,3035,2,Fixed Deposit,96201.94,2015-07-17,Inactive
3036,3036,3,Savings,140709.36,2018-12-05,Closed
3037,3037,1,Current,385451.4,2018-09-06,Active
3038,3038,3,Savings,132100.1,2023-06-27,Active
3039,3039,1,Fixed Deposit,372386.01,2016-10-12,Closed
3040,3040,1,Current,88116.06,2020-11-12,Active
3041,3041,1,Fixed Deposit,118166.61,2021-04-26,Closed
3042,3042,5,Current,135763.35,2019-09-09,Closed
3043,3043,5,Current,32578.64,2023-11-13,Closed
3044,3044,2,Savings,33513.73,2022-07-15,Closed
3045,3045,4,Savings,19543.42,2016-11-24,Inactive
3046,3046,4,Current,88336.42,2018-12-20,Active
3047,3047,5,Savings,328648.4,2015-07-26,Inactive
3048,3048,3,Fixed Deposit,240106.42,2016-04-27,Inactive
3049,3049,1,Fixed Deposit,136709.26,2023-08-05,Active
3050,3050,2,Fixed Deposit,224546.57,2016-05-29,Active
3051,3051,1,Fixed Deposit,417860.85,2019-01-04,Inactive
3052,3052,5,Fixed Deposit,244775.28,2021-04-24,Active
3053,3053,1,Current,182653.36,2018-11-03,Closed
3054,3054,3,Current,410536.39,2022-06-28,Closed
3055,3055,2,Current,329642.07,2017-02-19,Inactive
3056,3056,5,Fixed Deposit,73702.15,2024-07-27,Closed
3057,3057,3,Current,87807.4,2021-09-07,Inactive
3058,3058,3,Current,491772.88,2022-06-08,Inactive
3059,3059,2,Fixed Deposit,376077.96,2020-03-30,Inactive
3060,3060,5,Current,180804.1,2023-05-26,Inactive
3061,3061,1,Fixed Deposit,127346.95,2025-02-19,Active
3062,3062,3,Current,323086.61,2024-12-26,Inactive
3063,3063,5,Fixed Deposit,82973.8,2019-01-11,Active
3064,3064,3,Fixed Deposit,459231.04,2019-05-04,Closed
3065,3065,2,Fixed Deposit,171483.29,2015-12-15,Closed
3066,3066,2,Fixed Deposit,70621.13,2019-04-13,Active
3067,3067,4,Savings,411898.24,2024-10-13,Active
3068,3068,5,Fixed Deposit,21947.23,2017-11-16,Active
3069,3069,5,Savings,128103.86,2020-06-19,Closed
3070,3070,2,Fixed Deposit,114164.38,2022-06-01,Closed
3071,3071,3,Current,59343.75,2015-06-27,Closed
3072,3072,3,Fixed Deposit,468527.11,2024-09-23,Closed
3073,3073,4,Savings,288932.7,2020-08-04,Closed
3074,3074,4,Fixed Deposit,376031.19,2020-05-02,Active
3075,3075,2,Fixed Deposit,322307.23,2018-07-22,Active
3076,3076,2,Fixed Deposit,1297.46,2018-06-05,Closed
3077,3077,1,Current,73033.42,2018-03-01,Active
3078,3078,3,Savings,378144.48,2015-08-06,Inactive
3079,3079,2,Fixed Deposit,319486.06,2017-01-24,Active
3080,3080,1,Savings,16517.62,2021-08-17,Active
3081,3081,2,Savings,414000.64,2016-04-04,Closed
3082,3082,1,Savings,127463.52,2016-03-31,Active
3083,3083,4,Current,331130.94,2021-02-02,Active
3084,3084,5,Current,172241.62,2023-05-24,Inactive
3085,3085,2,Current,214833.42,2015-07-12,Closed
3086,3086,4,Fixed Deposit,307786.79,2016-03-07,Active
3087,3087,4,Savings,250497.43,2025-01-23,Inactive
3088,3088,1,Current,350615.12,2025-02-01,Inactive
3089,3089,5,Savings,211928.13,2023-07-18,Closed
3090,3090,5,Current,474612.03,2018-11-29,Closed
3091,3091,4,Savings,190603.68,2018-12-12,Inactive
3092,3092,1,Current,126826.03,2018-10-24,Active
3093,3093,1,Savings,362415.04,2020-07-06,Closed
3094,3094,1,Current,190545.71,2024-01-16,Inactive
3095,3095,2,Fixed Deposit,492016.12,2019-05-22,Active
3096,3096,3,Current,276760.26,2025-02-22,Closed
3097,3097,4,Savings,307244.91,2024-07-17,Active
3098,3098,1,Fixed Deposit,65063.69,2021-08-01,Closed
3099,3099,1,Fixed Deposit,222770.56,2025-05-11,Closed
3100,3100,2,Current,138095.83,2015-10-21,Closed
3101,3101,4,Fixed Deposit,327197.46,2022-04-13,Active
3102,3102,3,Fixed Deposit,59716.61,2019-08-14,Closed
3103,3103,4,Savings,451228.61,2019-09-19,Inactive
3104,3104,2,Savings,145853.04,2024-10-30,Inactive
3105,3105,4,Savings,343716.87,2016-12-14,Active
3106,3106,2,Current,243637.48,2025-05-11,Active
3107,3107,4,Fixed Deposit,403594.53,2015-08-14,Active
3108,3108,4,Savings,151836.04,2020-02-09,Active
3109,3109,3,Fixed Deposit,292201.34,2020-06-22,Inactive
3110,3110,2,Fixed Deposit,222888.54,2021-04-13,Closed
3111,3111,1,Savings,83052.21,2025-02-02,Active
3112,3112,5,Fixed Deposit,12815.42,2024-08-13,Inactive
3113,3113,3,Fixed Deposit,215556.76,2023-08-03,Closed
3114,3114,5,Fixed Deposit,184775.86,2018-08-28,Closed
3115,3115,1,Current,237355.34,2020-11-30,Inactive
3116,3116,4,Fixed Deposit,351321.83,2020-10-29,Active
3117,3117,1,Savings,132125.01,2022-01-05,Closed
3118,3118,3,Current,201262.16,2018-07-03,Active
3119,3119,2,Savings,13030.53,2020-12-22,Active
3120,3120,5,Savings,332655.83,2017-12-24,Inactive
3121,3121,5,Current,279126.87,2017-03-09,Inactive
3122,3122,1,Fixed Deposit,93569.58,2023-01-01,Inactive
3123,3123,1,Fixed Deposit,20838.13,2022-06-14,Active
3124,3124,2,Current,67474.2,2016-10-01,Closed
3125,3125,4,Savings,186557.42,2021-12-26,Closed
3126,3126,1,Savings,262757.0,2021-06-07,Inactive
3127,3127,5,Fixed Deposit,5419.89,2020-01-23,Active
3128,3128,3,Savings,430432.26,2017-11-23,Active
3129,3129,2,Fixed Deposit,237905.02,2016-05-31,Inactive
3130,3130,2,Savings,87036.57,2019-06-19,Closed
3131,3131,5,Savings,73910.09,2020-03-02,Active
3132,3132,5,Savings,430731.55,2018-06-26,Active
3133,3133,4,Fixed Deposit,494943.6,2019-05-01,Active
3134,3134,5,Savings,124286.84,2016-04-29,Inactive
3135,3135,3,Savings,414159.84,2017-04-26,Inactive
3136,3136,1,Current,22411.54,2019-05-20,Inactive
3137,3137,4,Savings,97110.24,2017-12-22,Closed
3138,3138,3,Current,225464.34,2019-05-17,Active
3139,3139,2,Current,307832.99,2024-09-01,Closed
3140,3140,4,Fixed Deposit,436063.73,2025-05-06,Closed
3141,3141,2,Savings,299890.45,2016-03-07,Inactive
3142,3142,4,Savings,216938.02,2018-01-24,Active
3143,3143,4,Savings,281281.65,2024-11-17,Closed
3144,3144,2,Fixed Deposit,20934.33,2021-05-12,Inactive
3145,3145,4,Current,232789.04,2015-10-05,Inactive
3146,3146,3,Fixed Deposit,303042.64,2022-07-08,Inactive
3147,3147,4,Fixed Deposit,244405.97,2019-02-22,Closed
3148,3148,5,Fixed Deposit,280533.65,2021-07-11,Closed
3149,3149,5,Fixed Deposit,330843.4,2021-06-01,Closed
3150,3150,2,Current,169200.55,2016-11-20,Closed
3151,3151,4,Current,266836.82,2024-12-20,Closed
3152,3152,1,Current,314931.56,2024-02-02,Inactive
3153,3153,3,Fixed Deposit,257245.44,2021-01-03,Inactive
3154,3154,3,Savings,283441.45,2024-02-24,Inactive
3155,3155,3,Savings,413041.87,2021-02-12,Closed
3156,3156,4,Current,132691.16,2023-09-19,Inactive
3157,3157,2,Fixed Deposit,445384.65,2020-09-21,Active
3158,3158,3,Savings,343864.59,2018-03-06,Inactive
3159,3159,5,Fixed Deposit,161250.1,2023-10-08,Inactive
3160,3160,5,Fixed Deposit,87534.39,2017-04-09,Closed
3161,3161,3,Fixed Deposit,124266.54,2019-01-27,Closed
3162,3162,3,Savings,443749.36,2024-10-04,Inactive
3163,3163,3,Savings,196423.49,2019-09-29,Closed
3164,3164,3,Fixed Deposit,230080.53,2016-07-04,Inactive
3165,3165,2,Current,303385.89,2019-10-19,Inactive
3166,3166,1,Current,406744.15,2018-10-17,Inactive
3167,3167,1,Savings,95275.12,2018-07-12,Inactive
3168,3168,4,Current,467440.76,2019-08-08,Closed
3169,3169,5,Current,256048.09,2020-10-04,Inactive
3170,3170,2,Current,26445.53,2018-01-16,Inactive
3171,3171,4,Fixed Deposit,54931.51,2024-09-24,Inactive
3172,3172,4,Current,60602.94,2022-11-07,Active
3173,3173,1,Current,380302.09,2023-06-18,Active
3174,3174,1,Savings,139400.65,2023-09-17,Closed
3175,3175,5,Current,64583.64,2025-01-17,Active
3176,3176,4,Savings,20928.75,2025-04-19,Closed
3177,3177,5,Savings,5918.19,2015-09-12,Inactive
3178,3178,5,Fixed Deposit,139309.73,2019-05-06,Inactive
3179,3179,2,Savings,110998.37,2024-04-15,Closed
3180,3180,5,Current,463997.92,2024-05-16,Inactive
3181,3181,2,Savings,12454.08,2022-12-01,Closed
3182,3182,3,Savings,86749.33,2015-09-22,Inactive
3183,3183,2,Fixed Deposit,308532.02,2023-09-04,Active
3184,3184,1,Fixed Deposit,370487.6,2022-11-17,Inactive
3185,3185,4,Savings,48746.15,2016-01-13,Inactive
3186,3186,2,Savings,230293.8,2018-05-20,Active
3187,3187,2,Savings,140455.87,2016-02-20,Active
3188,3188,2,Fixed Deposit,154938.62,2025-06-18,Closed
3189,3189,5,Current,223636.44,2017-03-14,Active
3190,3190,1,Savings,204858.77,2019-12-29,Inactive
3191,3191,4,Savings,369843.03,2020-10-10,Inactive
3192,3192,5,Current,12490.27,2024-07-18,Inactive
3193,3193,2,Fixed Deposit,246268.39,2017-05-22,Closed
3194,3194,3,Current,11337.19,2020-02-13,Closed
3195,3195,5,Current,419271.26,2023-09-27,Closed
3196,3196,2,Current,73113.35,2018-03-06,Active
